student_id,age,gender,school_type,parent_education,study_hours,attendance_percentage,internet_access,travel_time,extra_activities,study_method,math_score,science_score,english_score,overall_score,final_grade
13229,14,male,private,high school,5.8,70.3,yes,>60 min,yes,textbook,71.9,70.2,71.5,71.2,c
13230,15,male,public,no formal,6.8,66.7,yes,30-60 min,no,mixed,84.8,73.9,78.5,79.1,b
13231,14,male,private,graduate,3.2,76.8,yes,>60 min,yes,textbook,56.4,50.8,57.4,54.9,e
13232,16,female,private,high school,6.1,70.6,no,30-60 min,yes,textbook,67.2,77.1,76.1,73.5,c
13233,18,female,public,phd,7.3,94.3,yes,<15 min,no,notes,100.0,100.0,100.0,100.0,a
13234,14,female,private,post graduate,4.3,67.0,yes,<15 min,no,online videos,64.6,62.0,59.2,61.9,d
13235,17,other,public,diploma,5.6,73.1,no,<15 min,no,notes,71.9,66.6,76.8,71.8,c
13236,19,male,private,graduate,8.0,78.4,no,<15 min,yes,notes,100.0,95.3,96.6,97.3,a
13237,15,other,private,high school,2.7,74.3,yes,15-30 min,yes,coaching,46.6,52.4,49.8,49.6,e
13238,17,male,private,post graduate,3.7,67.3,yes,30-60 min,yes,coaching,60.9,53.4,64.4,59.6,d
13239,19,other,public,diploma,7.7,75.7,yes,<15 min,yes,mixed,93.7,95.4,88.7,92.6,a
13240,19,female,public,diploma,2.2,82.6,yes,<15 min,yes,online videos,50.9,50.0,43.9,48.3,e
13241,15,other,public,post graduate,4.6,87.9,yes,30-60 min,no,textbook,66.3,66.8,72.0,68.4,c
13242,14,male,private,no formal,2.9,50.0,no,<15 min,yes,coaching,38.9,36.2,51.3,42.1,f
13243,15,female,private,diploma,7.2,82.3,yes,30-60 min,no,group study,93.2,96.3,96.7,95.4,a
13244,17,female,public,graduate,1.7,65.3,yes,<15 min,yes,group study,36.3,43.4,40.0,39.9,f
13245,17,other,public,high school,4.1,91.7,yes,>60 min,no,textbook,59.3,63.4,65.5,62.7,d
13246,17,other,private,no formal,2.0,88.4,yes,<15 min,no,coaching,46.2,45.6,47.6,46.5,e
13247,16,male,public,diploma,1.1,88.3,no,<15 min,no,mixed,44.9,46.0,41.0,44.0,f
13248,15,female,public,diploma,0.5,66.6,yes,15-30 min,yes,group study,22.3,29.8,28.8,27.0,f
13249,17,female,public,high school,3.9,54.9,yes,30-60 min,yes,textbook,38.9,47.6,49.5,45.3,e
13250,16,male,public,post graduate,5.3,93.3,yes,>60 min,no,notes,75.9,76.4,80.5,77.6,b
13251,17,male,private,high school,4.3,91.8,yes,30-60 min,no,notes,59.3,63.4,65.5,62.7,d
13252,16,other,private,diploma,4.8,50.0,no,<15 min,yes,textbook,58.8,58.2,60.9,59.3,d
13253,16,female,public,high school,3.3,94.8,yes,<15 min,yes,coaching,61.5,61.7,61.9,61.7,d
13254,15,male,private,no formal,6.4,80.1,yes,15-30 min,no,mixed,78.5,80.5,79.5,79.5,b
13255,15,male,public,diploma,5.8,76.9,yes,<15 min,no,coaching,84.4,82.8,76.9,81.4,b
13256,15,male,private,diploma,4.5,63.2,yes,30-60 min,yes,group study,61.5,65.5,56.7,61.2,d
13257,14,female,public,graduate,4.7,89.6,yes,30-60 min,no,online videos,78.1,75.8,74.3,76.1,b
13258,16,female,private,diploma,3.2,68.4,yes,15-30 min,yes,notes,55.8,51.8,53.4,53.7,e
13259,14,female,public,high school,8.0,68.3,no,<15 min,yes,coaching,82.5,93.1,86.8,87.5,a
13260,15,male,public,graduate,6.0,50.0,yes,>60 min,no,online videos,67.1,65.5,61.2,64.6,d
13261,18,male,private,diploma,4.0,64.3,yes,15-30 min,yes,group study,52.2,52.8,59.7,54.9,e
13262,16,male,public,high school,3.9,60.7,yes,30-60 min,yes,coaching,55.7,48.4,51.6,51.9,e
13263,17,other,private,post graduate,3.4,50.0,no,30-60 min,no,coaching,49.7,43.9,44.6,46.1,e
13264,17,male,public,diploma,3.6,97.4,yes,<15 min,yes,mixed,70.6,66.2,66.7,67.8,c
13265,17,other,public,high school,4.8,73.2,yes,<15 min,no,group study,63.5,63.7,63.7,63.6,d
13266,19,female,private,graduate,0.6,54.5,yes,15-30 min,no,coaching,30.5,20.1,24.4,25.0,f
13267,14,female,private,post graduate,3.7,61.1,yes,15-30 min,yes,online videos,53.8,63.6,61.5,59.6,d
13268,17,male,public,graduate,4.0,66.6,yes,>60 min,yes,coaching,57.5,59.5,57.2,58.1,d
13269,19,other,public,graduate,4.2,66.4,yes,>60 min,yes,notes,57.8,49.3,52.0,53.0,e
13270,18,other,private,diploma,4.6,86.5,yes,30-60 min,no,textbook,78.7,69.3,67.0,71.7,c
13271,15,male,public,post graduate,4.3,71.1,yes,<15 min,yes,textbook,63.2,67.7,65.5,65.5,c
13272,16,male,public,graduate,5.1,76.4,yes,30-60 min,no,notes,68.5,69.4,75.2,71.0,c
13273,15,other,private,graduate,4.0,71.2,yes,30-60 min,no,online videos,61.4,59.9,62.3,61.2,d
13274,17,male,private,graduate,6.4,91.7,no,15-30 min,no,notes,82.2,84.7,79.3,82.1,b
13275,17,female,private,high school,5.7,94.8,yes,15-30 min,yes,textbook,83.2,81.9,87.8,84.3,b
13276,16,male,private,no formal,8.0,73.1,yes,15-30 min,yes,group study,89.5,90.6,93.4,91.2,a
13277,17,female,public,phd,5.8,61.4,no,<15 min,no,online videos,67.6,77.6,74.3,73.2,c
13278,17,female,public,phd,2.6,73.4,yes,15-30 min,yes,textbook,50.1,48.8,50.3,49.7,e
13279,16,male,public,post graduate,3.9,50.0,no,30-60 min,no,notes,53.3,45.4,50.9,49.9,e
13280,18,female,public,diploma,3.2,79.5,yes,30-60 min,no,coaching,49.2,60.4,49.9,53.2,e
13281,18,female,public,high school,4.3,55.4,yes,15-30 min,no,coaching,56.4,58.5,60.6,58.5,d
13282,14,male,private,diploma,6.6,71.8,yes,<15 min,no,textbook,78.7,84.3,78.3,80.4,b
13283,17,female,private,graduate,3.6,81.8,yes,15-30 min,no,coaching,64.2,63.0,62.0,63.1,d
13284,15,female,private,high school,3.0,66.8,yes,>60 min,yes,textbook,46.6,46.0,49.1,47.2,e
13285,17,male,private,post graduate,5.4,68.7,yes,15-30 min,yes,online videos,74.1,80.2,74.2,76.2,b
13286,19,other,public,graduate,2.5,78.7,no,<15 min,yes,coaching,51.5,49.9,49.8,50.4,e
13287,18,other,private,graduate,2.4,67.0,yes,15-30 min,no,group study,52.6,40.8,43.2,45.5,e
13288,16,male,private,phd,5.1,88.3,yes,15-30 min,yes,textbook,83.4,72.2,73.3,76.3,b
13289,15,other,private,post graduate,0.5,86.1,yes,<15 min,yes,online videos,34.6,37.3,39.6,37.2,f
13290,15,male,public,graduate,3.2,83.2,yes,<15 min,yes,notes,54.8,58.4,59.8,57.7,d
13291,17,female,private,high school,6.1,65.9,no,15-30 min,yes,mixed,73.7,77.1,78.6,76.5,b
13292,14,male,private,phd,0.5,83.3,yes,15-30 min,yes,notes,29.6,30.8,32.5,31.0,f
13293,17,other,public,high school,0.5,64.3,yes,15-30 min,yes,mixed,25.6,23.1,21.8,23.5,f
13294,14,other,public,diploma,1.1,73.7,yes,<15 min,yes,mixed,41.9,35.8,40.0,39.2,f
13295,16,female,private,post graduate,0.5,50.0,yes,30-60 min,yes,notes,25.7,29.6,26.2,27.2,f
13296,15,male,private,high school,8.0,91.7,yes,30-60 min,yes,online videos,100.0,97.4,96.5,98.0,a
13297,19,male,private,graduate,4.5,99.9,yes,15-30 min,no,coaching,80.3,75.1,84.2,79.9,b
13298,17,female,public,diploma,2.8,78.2,yes,<15 min,no,coaching,50.8,56.0,56.3,54.4,e
13299,16,male,public,graduate,1.5,52.2,yes,15-30 min,no,notes,39.3,32.9,33.4,35.2,f
13300,14,female,public,phd,8.0,71.9,yes,>60 min,no,group study,93.4,93.6,95.0,94.0,a
13301,16,other,public,post graduate,5.7,76.0,yes,15-30 min,no,textbook,74.9,75.8,80.5,77.1,b
13302,15,other,private,high school,4.0,75.2,yes,30-60 min,yes,mixed,55.6,63.3,67.8,62.2,d
13303,17,female,private,no formal,6.9,100.0,no,15-30 min,no,mixed,90.3,93.5,84.5,89.4,a
13304,18,male,private,phd,5.1,71.5,yes,<15 min,no,online videos,79.5,73.8,68.9,74.1,c
13305,17,other,private,graduate,3.2,66.7,yes,15-30 min,no,online videos,57.2,54.0,48.8,53.3,e
13306,17,other,public,high school,2.9,77.3,yes,>60 min,yes,group study,44.7,50.5,46.6,47.3,e
13307,17,female,public,graduate,3.0,72.9,yes,15-30 min,yes,textbook,62.2,52.6,48.3,54.4,e
13308,19,male,public,no formal,2.1,64.2,yes,<15 min,yes,textbook,38.5,34.9,40.1,37.8,f
13309,19,other,private,high school,6.7,50.0,yes,<15 min,yes,group study,72.6,76.9,74.5,74.7,c
13310,16,other,public,graduate,3.1,85.5,yes,<15 min,no,notes,60.2,49.9,55.8,55.3,d
13311,16,male,private,diploma,7.2,62.6,yes,15-30 min,yes,group study,89.2,83.7,86.1,86.3,a
13312,16,female,public,high school,2.5,60.5,yes,<15 min,yes,coaching,43.6,44.5,44.5,44.2,f
13313,15,female,public,graduate,3.0,63.3,yes,30-60 min,no,mixed,45.8,48.6,56.3,50.2,e
13314,17,female,public,post graduate,3.3,53.9,yes,15-30 min,no,online videos,51.2,48.6,52.3,50.7,e
13315,16,other,public,graduate,2.3,84.4,no,15-30 min,yes,online videos,50.9,54.0,49.5,51.5,e
13316,14,female,private,diploma,3.0,82.5,yes,15-30 min,yes,textbook,53.7,53.1,59.5,55.4,d
13317,15,other,private,graduate,5.5,77.7,no,15-30 min,yes,coaching,81.9,75.3,76.8,78.0,b
13318,16,female,public,graduate,6.9,85.2,no,>60 min,no,online videos,91.5,80.8,83.2,85.2,a
13319,18,male,private,post graduate,4.9,81.2,yes,>60 min,yes,mixed,79.5,75.9,72.1,75.8,b
13320,17,female,private,high school,1.7,83.5,no,<15 min,no,online videos,41.7,34.7,43.5,40.0,f
13321,17,other,private,no formal,3.0,100.0,yes,>60 min,yes,online videos,57.1,61.8,59.9,59.6,d
13322,16,other,public,graduate,3.0,89.1,no,15-30 min,no,textbook,57.8,53.6,53.9,55.1,d
13323,17,female,private,no formal,8.0,77.5,yes,30-60 min,no,online videos,94.0,100.0,88.9,94.3,a
13324,16,male,public,diploma,6.4,61.6,yes,15-30 min,yes,online videos,80.0,73.4,79.7,77.7,b
13325,17,other,public,high school,6.9,52.0,yes,30-60 min,no,textbook,77.5,76.2,71.6,75.1,b
13326,14,female,public,high school,2.7,50.0,yes,15-30 min,no,notes,35.0,42.9,43.4,40.4,f
13327,16,other,private,diploma,1.5,88.6,yes,<15 min,no,coaching,43.5,51.5,49.1,48.0,e
13328,15,male,private,post graduate,5.5,67.0,no,15-30 min,no,group study,78.8,74.5,69.1,74.1,c
13329,16,female,private,graduate,3.3,76.1,yes,15-30 min,no,group study,60.0,54.8,48.7,54.5,e
13330,19,male,private,high school,4.9,61.3,yes,15-30 min,no,coaching,52.4,63.4,59.1,58.3,d
13331,15,other,private,post graduate,5.2,100.0,yes,30-60 min,no,coaching,79.2,77.8,84.3,80.4,b
13332,16,other,private,diploma,3.4,50.0,no,30-60 min,yes,textbook,50.7,46.3,38.0,45.0,e
13333,16,female,public,high school,6.4,77.0,yes,<15 min,yes,notes,79.7,84.3,78.9,81.0,b
13334,18,male,private,diploma,1.1,69.8,yes,<15 min,no,textbook,32.3,32.8,38.5,34.5,f
13335,16,male,public,high school,4.5,75.3,no,<15 min,yes,mixed,60.8,62.4,67.3,63.5,d
13336,18,female,private,diploma,5.7,70.4,yes,>60 min,yes,textbook,74.0,67.9,68.1,70.0,c
13337,18,female,private,post graduate,8.0,62.2,no,15-30 min,yes,notes,86.6,95.6,95.2,92.5,a
13338,16,other,private,graduate,4.6,58.9,no,15-30 min,no,mixed,57.4,58.1,60.1,58.5,d
13339,16,male,public,diploma,7.0,100.0,yes,30-60 min,no,notes,96.2,98.0,91.2,95.1,a
13340,16,female,private,high school,6.8,70.7,yes,<15 min,yes,coaching,94.8,82.0,77.8,84.9,b
13341,18,male,public,high school,8.0,79.9,yes,30-60 min,yes,coaching,96.2,97.5,97.5,97.1,a
13342,14,female,public,phd,5.0,52.0,yes,<15 min,no,online videos,64.1,58.8,66.0,63.0,d
13343,16,female,private,high school,8.0,50.0,yes,<15 min,yes,online videos,100.0,88.6,92.7,93.8,a
13344,17,other,private,graduate,6.0,65.3,yes,15-30 min,yes,notes,68.5,72.7,79.2,73.5,c
13345,17,female,public,diploma,0.9,87.6,yes,15-30 min,no,online videos,38.4,34.7,33.7,35.6,f
13346,16,female,private,no formal,4.3,75.4,yes,<15 min,no,online videos,57.8,68.3,62.5,62.9,d
13347,17,male,private,phd,2.3,67.2,yes,15-30 min,no,textbook,40.5,53.6,57.4,50.5,e
13348,15,other,public,no formal,7.6,81.2,yes,15-30 min,yes,coaching,96.8,97.1,85.4,93.1,a
13349,16,male,private,graduate,4.6,67.1,yes,>60 min,yes,notes,61.1,58.8,60.6,60.2,d
13350,16,male,public,post graduate,1.4,94.8,yes,30-60 min,no,group study,48.8,53.4,47.5,49.9,e
13351,19,other,private,graduate,6.2,95.4,yes,15-30 min,yes,online videos,92.5,92.1,90.6,91.7,a
13352,15,female,public,post graduate,7.1,66.7,yes,15-30 min,no,coaching,82.6,93.0,88.4,88.0,a
13353,18,female,public,graduate,3.4,63.8,no,15-30 min,no,online videos,45.1,48.5,54.1,49.2,e
13354,17,male,private,diploma,3.3,73.9,yes,<15 min,no,mixed,58.5,48.7,54.8,54.0,e
13355,14,other,private,post graduate,4.7,81.1,yes,30-60 min,no,group study,63.0,70.9,72.0,68.6,c
13356,17,male,private,post graduate,0.5,71.1,yes,30-60 min,yes,mixed,27.6,34.4,30.7,30.9,f
13357,14,male,public,diploma,5.8,90.1,yes,15-30 min,yes,textbook,83.3,82.8,79.2,81.8,b
13358,19,male,public,diploma,7.9,78.8,yes,<15 min,no,group study,100.0,92.2,97.2,96.5,a
13359,18,male,private,diploma,2.8,90.7,yes,30-60 min,yes,mixed,56.3,59.0,56.3,57.2,d
13360,15,other,public,high school,8.0,58.8,yes,<15 min,no,online videos,94.7,86.8,82.1,87.9,a
13361,15,female,private,no formal,6.4,66.5,yes,<15 min,no,online videos,75.0,76.5,77.2,76.2,b
13362,16,female,public,high school,4.1,82.7,yes,<15 min,no,mixed,65.7,67.3,68.8,67.3,c
13363,16,other,public,post graduate,5.6,75.8,yes,>60 min,yes,mixed,74.4,75.0,72.8,74.1,c
13364,16,male,private,diploma,7.7,72.3,yes,<15 min,yes,textbook,96.5,90.6,94.3,93.8,a
13365,16,male,private,post graduate,4.6,67.5,yes,30-60 min,no,coaching,64.3,64.5,61.1,63.3,d
13366,17,female,public,graduate,5.1,76.2,yes,<15 min,yes,mixed,72.8,80.8,73.8,75.8,b
13367,15,female,private,high school,3.1,95.6,yes,30-60 min,no,notes,60.3,52.3,63.8,58.8,d
13368,18,female,private,high school,4.0,50.0,yes,<15 min,yes,online videos,54.4,57.8,59.0,57.1,d
13369,18,male,private,diploma,5.8,72.8,yes,15-30 min,yes,mixed,73.5,79.6,77.1,76.7,b
13370,16,female,private,phd,3.9,73.4,no,<15 min,no,group study,70.0,62.4,66.6,66.3,c
13371,18,male,private,post graduate,3.2,59.3,yes,<15 min,yes,group study,43.5,53.0,47.9,48.1,e
13372,15,male,public,graduate,6.8,72.8,yes,<15 min,yes,mixed,81.3,92.9,85.1,86.4,a
13373,14,male,private,graduate,5.3,51.4,yes,<15 min,no,coaching,71.7,61.3,66.8,66.6,c
13374,17,female,private,diploma,3.2,66.6,yes,<15 min,no,online videos,56.8,53.7,54.5,55.0,d
13375,16,female,public,high school,8.0,71.1,yes,30-60 min,yes,coaching,96.3,95.3,92.4,94.7,a
13376,17,male,public,high school,8.0,74.9,yes,30-60 min,no,coaching,93.3,93.0,95.1,93.8,a
13377,18,other,private,graduate,6.5,100.0,no,15-30 min,yes,coaching,91.7,94.7,94.0,93.5,a
13378,19,other,public,high school,1.7,63.2,yes,15-30 min,no,textbook,34.1,32.9,31.9,33.0,f
13379,17,female,public,post graduate,5.1,55.9,yes,15-30 min,yes,notes,65.5,66.7,62.2,64.8,d
13380,18,other,public,diploma,5.5,89.3,yes,15-30 min,yes,online videos,78.6,81.6,87.3,82.5,b
13381,14,other,public,no formal,0.8,50.0,yes,<15 min,yes,notes,23.4,22.8,25.7,24.0,f
13382,15,female,private,post graduate,6.8,66.1,yes,>60 min,no,notes,84.1,78.3,79.4,80.6,b
13383,17,female,public,graduate,4.7,70.3,yes,30-60 min,yes,mixed,66.0,66.5,67.0,66.5,c
13384,16,other,public,high school,6.7,61.4,yes,30-60 min,no,online videos,81.4,87.9,78.3,82.5,b
13385,16,female,public,phd,3.6,73.6,yes,15-30 min,yes,coaching,60.9,59.6,56.8,59.1,d
13386,16,male,private,diploma,5.3,65.7,yes,30-60 min,yes,mixed,68.2,74.1,67.2,69.8,c
13387,17,other,private,graduate,5.4,50.0,yes,30-60 min,no,group study,64.6,66.7,61.0,64.1,d
13388,15,male,public,post graduate,4.7,83.9,yes,30-60 min,yes,mixed,78.8,71.5,80.7,77.0,b
13389,17,female,private,high school,5.3,84.5,no,<15 min,no,coaching,75.8,75.7,81.1,77.5,b
13390,15,male,public,post graduate,4.0,60.8,yes,<15 min,yes,textbook,63.9,58.6,62.8,61.8,d
13391,14,male,private,graduate,1.7,67.2,yes,15-30 min,no,notes,36.8,39.2,35.3,37.1,f
13392,16,male,public,high school,0.5,100.0,yes,15-30 min,no,online videos,39.3,40.8,43.8,41.3,f
13393,15,other,private,graduate,2.9,81.5,yes,30-60 min,yes,mixed,58.8,56.6,54.5,56.6,d
13394,18,male,public,post graduate,6.0,75.0,yes,<15 min,no,online videos,79.0,79.4,82.2,80.2,b
13395,14,male,private,post graduate,2.0,98.3,yes,<15 min,yes,mixed,49.2,57.7,52.0,53.0,e
13396,15,male,public,graduate,6.6,51.6,no,15-30 min,yes,notes,69.9,75.7,75.0,73.5,c
13397,17,female,public,high school,7.3,50.0,yes,>60 min,yes,mixed,82.1,77.8,78.1,79.3,b
13398,16,other,private,high school,5.3,77.4,yes,<15 min,no,mixed,80.2,72.4,73.6,75.4,b
13399,14,male,private,diploma,3.9,87.1,yes,30-60 min,no,group study,60.5,67.3,55.9,61.2,d
13400,14,male,public,graduate,6.5,50.4,yes,>60 min,no,notes,68.6,67.9,69.3,68.6,c
13401,19,female,public,phd,6.8,56.3,yes,30-60 min,no,mixed,90.2,74.7,75.6,80.2,b
13402,17,female,public,diploma,3.8,86.4,yes,15-30 min,no,mixed,54.6,62.6,65.5,60.9,d
13403,16,male,private,high school,4.4,58.4,yes,15-30 min,yes,mixed,63.3,55.4,64.0,60.9,d
13404,16,male,private,high school,2.5,71.3,yes,<15 min,no,textbook,46.0,44.7,42.3,44.3,f
13405,15,female,public,no formal,4.9,78.0,yes,15-30 min,no,textbook,66.2,60.7,65.6,64.2,d
13406,16,male,private,no formal,0.5,88.7,yes,15-30 min,no,group study,32.5,28.0,27.0,29.2,f
13407,17,other,public,graduate,3.6,70.6,yes,15-30 min,yes,online videos,59.5,63.9,58.1,60.5,d
13408,18,male,private,high school,2.4,82.1,no,<15 min,yes,online videos,48.7,49.8,46.9,48.5,e
13409,15,male,private,post graduate,4.1,57.2,yes,<15 min,no,textbook,58.5,57.6,54.2,56.8,d
13410,18,other,public,graduate,2.5,83.5,yes,<15 min,yes,notes,45.4,53.9,63.3,54.2,e
13411,15,other,public,post graduate,0.5,61.9,yes,15-30 min,yes,mixed,29.8,29.0,25.8,28.2,f
13412,15,male,private,diploma,2.8,55.1,no,<15 min,no,coaching,46.7,44.1,41.3,44.0,f
13413,14,other,private,graduate,3.2,100.0,yes,<15 min,yes,notes,60.3,57.1,61.3,59.6,d
13414,15,other,private,diploma,6.6,100.0,yes,15-30 min,no,online videos,96.7,99.5,91.8,96.0,a
13415,19,male,public,phd,2.9,77.1,yes,30-60 min,yes,textbook,54.1,53.0,50.6,52.6,e
13416,16,female,public,post graduate,2.4,97.3,yes,15-30 min,no,notes,52.7,55.1,59.3,55.7,d
13417,14,male,private,graduate,1.7,70.3,yes,30-60 min,yes,textbook,34.9,41.9,41.2,39.3,f
13418,19,male,private,graduate,6.7,73.0,yes,<15 min,yes,coaching,83.4,95.1,84.8,87.8,a
13419,18,male,private,high school,3.8,72.5,yes,<15 min,no,group study,51.5,54.0,51.2,52.2,e
13420,18,female,public,graduate,4.9,61.8,yes,15-30 min,no,textbook,58.9,63.6,67.6,63.4,d
13421,19,other,private,phd,0.9,50.0,yes,<15 min,no,coaching,28.2,27.8,22.5,26.2,f
13422,15,female,private,no formal,0.5,70.5,yes,<15 min,yes,group study,29.7,29.1,29.6,29.5,f
13423,18,female,public,graduate,2.3,93.8,yes,>60 min,yes,group study,60.8,54.2,52.9,56.0,d
13424,17,female,public,diploma,7.8,79.0,no,30-60 min,yes,notes,94.0,97.6,90.0,93.9,a
13425,18,female,public,post graduate,1.9,86.7,yes,<15 min,no,notes,41.6,40.3,40.5,40.8,f
13426,18,other,private,no formal,2.9,80.7,yes,<15 min,no,textbook,53.1,55.0,53.1,53.7,e
13427,16,male,private,no formal,4.3,62.8,yes,30-60 min,no,textbook,55.6,56.8,54.7,55.7,d
13428,18,female,private,no formal,2.9,78.6,yes,15-30 min,yes,textbook,51.9,51.9,42.6,48.8,e
13429,15,female,private,high school,5.3,70.2,yes,15-30 min,no,notes,69.7,65.1,64.2,66.3,c
13430,16,other,public,graduate,2.5,59.7,yes,30-60 min,no,online videos,40.2,38.5,40.6,39.8,f
13431,14,male,private,no formal,1.9,88.2,yes,<15 min,no,group study,46.8,43.4,54.5,48.2,e
13432,19,male,private,graduate,8.0,56.2,no,15-30 min,yes,online videos,92.8,91.2,100.0,94.7,a
13433,15,female,private,post graduate,2.2,65.5,yes,15-30 min,yes,group study,40.3,40.0,43.5,41.3,f
13434,17,other,public,no formal,6.0,100.0,yes,<15 min,yes,online videos,87.9,89.8,82.9,86.9,a
13435,16,female,private,no formal,2.2,85.1,yes,15-30 min,no,mixed,46.0,53.7,42.0,47.2,e
13436,19,other,private,phd,0.9,78.5,yes,<15 min,yes,notes,40.6,33.9,39.9,38.1,f
13437,16,male,private,graduate,4.1,50.0,no,>60 min,no,online videos,59.7,49.4,54.3,54.5,e
13438,18,female,private,no formal,1.4,73.3,yes,<15 min,no,textbook,33.4,28.1,29.4,30.3,f
13439,18,female,public,high school,3.4,58.2,yes,30-60 min,yes,textbook,52.5,46.5,49.2,49.4,e
13440,16,female,private,phd,2.5,73.9,yes,15-30 min,yes,textbook,44.8,42.2,52.5,46.5,e
13441,16,other,private,high school,7.0,72.3,yes,15-30 min,yes,mixed,87.6,84.8,89.7,87.4,a
13442,18,other,public,graduate,0.9,62.7,no,15-30 min,yes,mixed,30.2,21.8,29.1,27.0,f
13443,19,other,private,high school,5.7,91.9,yes,>60 min,no,notes,77.2,84.4,71.2,77.6,b
13444,18,female,public,diploma,4.9,88.8,yes,15-30 min,no,mixed,69.2,66.9,72.1,69.4,c
13445,15,other,public,post graduate,3.8,58.8,yes,30-60 min,yes,coaching,63.1,55.2,57.9,58.7,d
13446,18,female,private,no formal,2.6,97.7,yes,30-60 min,no,notes,54.7,56.2,52.4,54.4,e
13447,16,other,public,high school,4.6,58.4,yes,15-30 min,yes,coaching,61.3,64.3,63.6,63.1,d
13448,17,other,private,diploma,4.7,99.0,no,15-30 min,yes,notes,71.7,79.1,79.0,76.6,b
13449,18,female,public,graduate,5.1,72.0,yes,30-60 min,no,group study,70.7,71.1,71.0,70.9,c
13450,15,other,public,no formal,3.7,69.2,yes,<15 min,yes,textbook,57.8,58.0,50.9,55.6,d
13451,18,female,public,diploma,1.8,96.4,yes,15-30 min,yes,online videos,50.3,52.5,55.1,52.6,e
13452,17,male,private,high school,6.2,72.6,yes,15-30 min,no,coaching,79.0,76.2,78.1,77.8,b
13453,18,female,public,no formal,4.3,90.8,yes,<15 min,no,notes,67.1,62.0,65.0,64.7,d
13454,15,male,private,diploma,2.9,56.3,no,30-60 min,yes,textbook,38.0,46.3,38.7,41.0,f
13455,16,female,private,phd,2.1,75.4,yes,<15 min,yes,group study,41.8,46.5,44.4,44.2,f
13456,18,other,private,high school,6.3,81.8,no,30-60 min,no,coaching,77.0,82.0,81.8,80.3,b
13457,14,male,public,graduate,7.3,92.2,yes,>60 min,yes,group study,91.2,92.8,99.5,94.5,a
13458,14,male,public,high school,5.5,85.3,yes,15-30 min,no,notes,75.8,72.3,74.2,74.1,c
13459,19,female,private,no formal,5.7,75.6,yes,30-60 min,no,notes,75.7,71.0,81.5,76.1,b
13460,15,female,public,high school,6.8,81.8,no,<15 min,no,online videos,85.7,87.9,87.3,87.0,a
13461,19,female,public,diploma,3.5,64.5,yes,<15 min,no,notes,49.8,52.3,51.2,51.1,e
13462,15,female,public,high school,8.0,83.7,yes,15-30 min,no,coaching,95.6,95.8,92.8,94.7,a
13463,16,male,private,graduate,2.0,81.9,yes,15-30 min,no,coaching,46.2,53.3,49.4,49.6,e
13464,18,male,public,phd,3.7,63.8,yes,15-30 min,no,mixed,62.5,55.8,59.2,59.2,d
13465,17,other,public,no formal,2.6,76.8,no,<15 min,no,group study,40.4,47.7,48.0,45.4,e
13466,17,male,private,graduate,4.4,86.1,yes,>60 min,no,group study,66.4,66.3,64.9,65.9,c
13467,17,female,private,no formal,8.0,100.0,no,<15 min,no,mixed,99.1,100.0,95.9,98.3,a
13468,18,other,public,no formal,3.7,92.1,yes,<15 min,no,coaching,64.5,63.9,60.3,62.9,d
13469,15,other,public,no formal,5.2,78.2,no,15-30 min,no,textbook,64.9,68.8,65.9,66.5,c
13470,16,male,public,diploma,0.5,79.1,yes,30-60 min,yes,coaching,33.4,34.3,31.8,33.2,f
13471,15,female,public,no formal,5.2,72.9,yes,15-30 min,yes,mixed,63.4,71.5,66.5,67.1,c
13472,17,other,public,graduate,6.4,76.6,yes,<15 min,no,mixed,78.7,75.9,84.8,79.8,b
13473,15,other,public,no formal,4.5,86.2,yes,<15 min,no,mixed,66.3,71.5,70.5,69.4,c
